transaction_id,user_id,receiver_id,receiver_type,amount,timestamp,date,hour_of_day,day_of_week,is_weekend,is_night_transaction,time_since_last_txn_min,transaction_type,payment_app,device_type,status,user_city_tier,user_kyc_status,user_avg_monthly_txn,user_avg_txn_value,user_loyalty_score,new_device_flag,ip_location_mismatch,failed_attempts_last_24h,transaction_velocity,amount_deviation_score,is_fraud,recurring_payment_flag,balance_after_transaction,transaction_frequency_score
TXN0017441,USR00580,MRC0397,Merchant,266.81,2024-01-02 19:16,2024-01-02,19,Tuesday,0,0,-318115.67,EMI,Amazon Pay,Android,Success,Tier 2,Verified,36,262.23,0.201,0,0,1,0,0.0175,0,1,73684.04,0.72
TXN0017301,USR00756,MRC0170,Merchant,96.22,2024-01-02 20:25,2024-01-02,20,Tuesday,0,0,-213274.17,Recharge,PhonePe,Android,Success,Tier 3,Verified,14,235.42,0.234,0,0,0,3,0.5913,0,0,46402.38,0.28
TXN0007806,USR01997,MRC0279,Merchant,421.81,2024-01-02 20:33,2024-01-02,20,Tuesday,0,0,-177568.93,P2M,BHIM,Android,Success,Tier 1,Verified,45,613.9,0.515,0,0,0,0,0.3129,0,0,51552.48,0.9
TXN0017248,USR01755,USR00346,User,169.31,2024-01-02 21:07,2024-01-02,21,Tuesday,0,0,-174106.02,P2P,WhatsApp Pay,Android,Failed,Tier 3,Verified,12,228.04,0.51,0,0,0,4,0.2575,0,0,65999.11,0.24
TXN0018653,USR01342,USR01260,User,458.4,2024-01-02 21:18,2024-01-02,21,Tuesday,0,0,-162348.48,P2P,GPay,iOS,Success,Tier 1,Verified,32,628.14,0.928,0,0,1,1,0.2702,0,0,42322.34,0.64
TXN0001815,USR01428,MRC0326,Merchant,803.81,2024-01-02 21:21,2024-01-02,21,Tuesday,0,0,-304878.65,P2M,Amazon Pay,Android,Success,Tier 2,Verified,41,290.38,0.382,0,0,0,3,1.7681,0,0,17172.56,0.82
TXN0000873,USR01477,MRC0144,Merchant,2654.95,2024-01-02 23:08,2024-01-02,23,Tuesday,0,1,,P2M,GPay,iOS,Success,Tier 1,Verified,40,2864.91,0.83,1,0,0,2,0.0733,0,0,13292.96,0.8
TXN0015135,USR00592,USR01079,User,57.94,2024-01-02 23:21,2024-01-02,23,Tuesday,0,1,-191128.52,P2P,BHIM,Android,Pending,Tier 3,Verified,27,108.63,0.731,0,0,0,1,0.4666,0,0,26682.4,0.54
TXN0010603,USR01951,MRC0300,Merchant,3162.29,2024-01-03 00:50,2024-01-03,0,Wednesday,0,1,,P2M,Amazon Pay,Android,Success,Tier 1,Verified,25,3003.38,0.98,0,0,2,0,0.0529,0,0,25149.99,0.5
TXN0015861,USR01814,MRC0386,Merchant,929.74,2024-01-03 01:09,2024-01-03,1,Wednesday,0,1,-270295.52,P2M,Amazon Pay,Android,Success,Tier 1,Verified,33,1212.18,0.726,1,0,0,0,0.233,1,0,53304.84,0.66
TXN0013359,USR00744,MRC0006,Merchant,482.89,2024-01-03 01:13,2024-01-03,1,Wednesday,0,1,-473361.68,P2M,PhonePe,Android,Failed,Tier 2,Verified,33,313.32,0.302,0,0,0,0,0.5412,0,0,27819.21,0.66
TXN0014536,USR01640,USR00271,User,824.96,2024-01-03 01:17,2024-01-03,1,Wednesday,0,1,,P2P,GPay,Android,Success,Tier 1,Not Verified,56,1060.33,0.315,0,0,0,1,0.222,0,0,69831.77,1
TXN0009248,USR00684,USR01680,User,264.83,2024-01-03 01:52,2024-01-03,1,Wednesday,0,1,-255442.32,P2P,PhonePe,Web,Success,Tier 3,Not Verified,12,375.28,0.214,0,0,0,0,0.2943,0,0,39746.98,0.24
TXN0008473,USR00673,MRC0102,Merchant,232.43,2024-01-03 02:07,2024-01-03,2,Wednesday,0,1,-332191.7,Recharge,PhonePe,Web,Success,Tier 3,Verified,24,185.17,0.187,0,0,0,0,0.2552,0,0,78165.35,0.48
TXN0009593,USR01746,MRC0271,Merchant,403.23,2024-01-03 02:08,2024-01-03,2,Wednesday,0,1,-471162.45,P2M,Paytm,iOS,Success,Tier 3,Verified,12,225.87,0.743,1,1,0,0,0.7852,1,0,61758.6,0.24
TXN0015865,USR00054,MRC0098,Merchant,913.85,2024-01-03 03:36,2024-01-03,3,Wednesday,0,1,-172641.38,Bill Payment,GPay,Android,Success,Tier 3,Verified,19,286.71,0.456,0,0,0,0,2.1874,0,1,47255.35,0.38
TXN0002672,USR01230,USR01326,User,1009.88,2024-01-03 03:49,2024-01-03,3,Wednesday,0,1,,P2P,Amazon Pay,Android,Success,Tier 1,Verified,38,1041.72,0.635,0,0,1,0,0.0306,0,0,70340.35,0.76
TXN0010620,USR00874,USR01664,User,440.48,2024-01-03 03:50,2024-01-03,3,Wednesday,0,1,-98875.27,P2P,BHIM,Android,Success,Tier 1,Verified,20,657.24,0.847,0,0,0,1,0.3298,0,0,63953.71,0.4
TXN0013978,USR00005,MRC0046,Merchant,2294.36,2024-01-03 04:40,2024-01-03,4,Wednesday,0,1,-273032.95,P2M,Paytm,iOS,Success,Tier 2,Verified,24,918.09,0.828,0,1,0,2,1.4991,0,0,47601.33,0.48
TXN0000181,USR01562,MRC0214,Merchant,913.81,2024-01-03 04:52,2024-01-03,4,Wednesday,0,1,,Bill Payment,Paytm,iOS,Success,Tier 2,Not Verified,31,966.1,0.393,0,0,3,0,0.0541,0,1,78011.37,0.62
TXN0014674,USR01074,MRC0130,Merchant,369.78,2024-01-03 04:52,2024-01-03,4,Wednesday,0,1,-295761.03,Bill Payment,BHIM,Android,Success,Tier 2,Verified,22,402.52,0.668,0,0,0,0,0.0813,0,1,68755.15,0.44
TXN0000416,USR00996,USR00511,User,371,2024-01-03 05:03,2024-01-03,5,Wednesday,0,1,,P2P,PhonePe,Android,Success,Tier 3,Verified,24,341.5,0.677,0,0,0,0,0.0864,0,0,24530.99,0.48
TXN0016051,USR00507,MRC0029,Merchant,3902.04,2024-01-03 05:59,2024-01-03,5,Wednesday,0,1,-15338.88,EMI,BHIM,iOS,Success,Tier 1,Verified,61,817.65,0.362,0,0,2,0,3.7723,0,1,49533.92,1
TXN0008758,USR01659,MRC0344,Merchant,1495.08,2024-01-03 06:28,2024-01-03,6,Wednesday,0,0,-485512.68,P2M,Paytm,iOS,Success,Tier 1,Verified,32,1428.01,0.283,0,0,0,0,0.047,0,0,2045.98,0.64
TXN0002241,USR00069,MRC0221,Merchant,1126.32,2024-01-03 06:39,2024-01-03,6,Wednesday,0,0,-205094.23,Recharge,GPay,Android,Success,Tier 3,Not Verified,26,373.92,0.896,0,0,0,2,2.0122,0,0,37269.35,0.52
TXN0001843,USR01657,MRC0091,Merchant,631.27,2024-01-03 06:47,2024-01-03,6,Wednesday,0,0,,Recharge,GPay,iOS,Success,Tier 1,Verified,41,827.19,0.261,0,0,1,0,0.2369,0,0,44618.65,0.82
TXN0005790,USR00548,MRC0064,Merchant,1676.73,2024-01-03 06:49,2024-01-03,6,Wednesday,0,0,-281502.45,Subscription,PhonePe,Android,Success,Tier 1,Verified,61,2012.31,0.579,0,0,0,3,0.1668,0,1,27473.53,1
TXN0008355,USR00957,MRC0274,Merchant,82.71,2024-01-03 07:20,2024-01-03,7,Wednesday,0,0,-360798.32,P2M,GPay,Android,Success,Tier 3,Verified,8,136.13,0.676,0,0,0,0,0.3924,0,0,28923.73,0.16
TXN0016380,USR01095,MRC0295,Merchant,1532.77,2024-01-03 07:40,2024-01-03,7,Wednesday,0,0,-513011.22,EMI,Amazon Pay,iOS,Success,Tier 1,Verified,30,1262.46,0.424,0,0,0,1,0.2141,0,1,55070.43,0.6
TXN0005141,USR01817,MRC0333,Merchant,984.03,2024-01-03 07:40,2024-01-03,7,Wednesday,0,0,-85277.68,Recharge,GPay,iOS,Success,Tier 1,Verified,20,1365.48,0.484,0,0,4,0,0.2794,0,0,9362.3,0.4
TXN0007905,USR01830,MRC0344,Merchant,762.91,2024-01-03 08:24,2024-01-03,8,Wednesday,0,0,-41256.53,Bill Payment,Paytm,Android,Success,Tier 3,Not Verified,4,460.58,0.837,0,0,0,0,0.6564,0,1,16033.24,0.08
TXN0019922,USR01487,USR00524,User,2963.29,2024-01-03 08:38,2024-01-03,8,Wednesday,0,0,-437481.03,P2P,PhonePe,Android,Success,Tier 3,Verified,13,942.17,0.505,0,0,1,4,2.1452,0,0,15657.59,0.26
TXN0006917,USR00199,MRC0058,Merchant,270.03,2024-01-03 08:45,2024-01-03,8,Wednesday,0,0,-264331.02,P2M,PhonePe,Web,Success,Tier 3,Verified,16,392.22,0.692,0,0,0,1,0.3115,0,0,64323.37,0.32
TXN0010643,USR00294,MRC0096,Merchant,575.95,2024-01-03 09:25,2024-01-03,9,Wednesday,0,0,-186995.5,P2M,BHIM,Android,Success,Tier 1,Verified,41,689.28,0.428,0,0,0,0,0.1644,0,0,29712.23,0.82
TXN0019855,USR00828,USR01486,User,556.51,2024-01-03 10:02,2024-01-03,10,Wednesday,0,0,-425135,P2P,Amazon Pay,Android,Success,Tier 1,Verified,63,1846.2,0.149,0,0,1,0,0.6986,0,0,3920.67,1
TXN0004670,USR00428,MRC0091,Merchant,1281.92,2024-01-03 10:07,2024-01-03,10,Wednesday,0,0,-478855.35,EMI,Paytm,Android,Success,Tier 1,Not Verified,35,399.47,0.468,0,0,0,0,2.2091,0,1,61074.15,0.7
TXN0007538,USR01975,USR01879,User,1499.9,2024-01-03 10:58,2024-01-03,10,Wednesday,0,0,3501.82,P2P,BHIM,Android,Success,Tier 2,Verified,34,629.94,0.213,1,0,0,0,1.381,0,0,55156.73,0.68
TXN0005511,USR00214,MRC0134,Merchant,253.06,2024-01-03 11:09,2024-01-03,11,Wednesday,0,0,-284651,P2M,Paytm,Android,Success,Tier 1,Not Verified,52,489.23,0.141,0,0,2,0,0.4827,0,0,46322.54,1
TXN0017098,USR00622,MRC0066,Merchant,222.29,2024-01-03 11:41,2024-01-03,11,Wednesday,0,0,-246239.6,Recharge,PhonePe,Android,Success,Tier 2,Not Verified,24,634.85,0.727,0,0,0,0,0.6499,0,0,60849.12,0.48
TXN0004800,USR00930,MRC0021,Merchant,796.59,2024-01-03 12:20,2024-01-03,12,Wednesday,0,0,-130528.68,Subscription,Paytm,Android,Success,Tier 2,Verified,23,349.64,0.549,0,0,0,2,1.2783,0,1,11026.47,0.46
TXN0007427,USR00406,MRC0343,Merchant,178.39,2024-01-03 13:50,2024-01-03,13,Wednesday,0,0,-176682.08,Bill Payment,GPay,Android,Success,Tier 1,Not Verified,37,722.16,0.677,0,0,2,0,0.753,0,1,43713.71,0.74
TXN0008792,USR01726,MRC0182,Merchant,70.47,2024-01-03 14:44,2024-01-03,14,Wednesday,0,0,-33637.17,P2M,WhatsApp Pay,Android,Success,Tier 2,Verified,46,291.4,0.309,0,0,0,1,0.7582,0,0,37782.36,0.92
TXN0015605,USR01204,MRC0054,Merchant,2262.22,2024-01-03 14:45,2024-01-03,14,Wednesday,0,0,-326967.52,P2M,Paytm,iOS,Success,Tier 1,Verified,37,1914.24,0.803,0,0,0,0,0.1818,0,0,57343.03,0.74
TXN0010462,USR00644,MRC0151,Merchant,361.11,2024-01-03 14:49,2024-01-03,14,Wednesday,0,0,-272128.28,P2M,WhatsApp Pay,Android,Failed,Tier 2,Verified,26,611.19,0.633,1,0,0,0,0.4092,1,0,19548.13,0.52
TXN0004050,USR00626,MRC0174,Merchant,717.02,2024-01-03 14:57,2024-01-03,14,Wednesday,0,0,-477639.03,P2M,WhatsApp Pay,Android,Success,Tier 3,Verified,23,861.33,0.156,0,1,2,0,0.1675,0,0,22536.14,0.46
TXN0000269,USR00645,USR01767,User,126.2,2024-01-03 15:09,2024-01-03,15,Wednesday,0,0,,P2P,PhonePe,Android,Success,Tier 3,Verified,15,254.17,0.125,0,0,1,0,0.5035,0,0,6145.56,0.3
TXN0010117,USR01018,MRC0080,Merchant,1868.75,2024-01-03 15:28,2024-01-03,15,Wednesday,0,0,-500350.23,P2M,GPay,Android,Success,Tier 3,Verified,23,643.98,0.514,0,0,0,,1.9019,0,0,19798.11,0.46
TXN0008713,USR01211,MRC0366,Merchant,130.56,2024-01-03 16:18,2024-01-03,16,Wednesday,0,0,-404147.57,P2M,PhonePe,Android,Success,Tier 3,Verified,7,237.59,0.34,0,0,1,0,0.4505,0,0,51162.03,0.14
TXN0019428,USR01880,MRC0039,Merchant,316.11,2024-01-03 16:22,2024-01-03,16,Wednesday,0,0,-482823.77,Bill Payment,Paytm,iOS,Success,Tier 3,Verified,16,355.3,0.356,0,0,0,0,0.1103,0,1,64912.18,0.32
TXN0005186,USR01233,MRC0289,Merchant,444.18,2024-01-03 16:39,2024-01-03,16,Wednesday,0,0,-268758.03,P2M,PhonePe,Android,Success,Tier 1,Verified,42,534.49,0.634,0,0,0,0,0.169,0,0,46240.4,0.84
TXN0002132,USR01299,USR00943,User,248.07,2024-01-03 16:56,2024-01-03,16,Wednesday,0,0,-159597.27,P2P,WhatsApp Pay,Android,Success,Tier 3,Verified,25,249.11,0.779,0,0,0,0,0.0042,0,0,67838.35,0.5
TXN0006861,USR01322,MRC0228,Merchant,4096.75,2024-01-03 17:15,2024-01-03,17,Wednesday,0,0,-331884.47,P2M,PhonePe,Android,Success,Tier 1,Verified,72,928.83,0.492,0,0,0,0,3.4107,0,0,32169.52,1
TXN0002307,USR01478,MRC0117,Merchant,86.89,2024-01-03 17:32,2024-01-03,17,Wednesday,0,0,,P2M,Amazon Pay,Android,Success,Tier 3,Verified,11,104.29,0.562,0,0,0,2,0.1668,0,0,59942.24,0.22
TXN0009984,USR01706,MRC0163,Merchant,490.09,2024-01-03 17:36,2024-01-03,17,Wednesday,0,0,-101693.53,Bill Payment,BHIM,Android,Success,Tier 2,Verified,17,594.8,0.838,0,0,1,0,0.176,0,1,36394.74,0.34
TXN0012382,USR00348,MRC0271,Merchant,298.06,2024-01-03 17:38,2024-01-03,17,Wednesday,0,0,-399673.18,P2M,GPay,iOS,Success,Tier 3,Not Verified,19,218.53,0.841,0,0,0,0,0.3639,0,0,5588.73,0.38
TXN0000712,USR01723,MRC0331,Merchant,1984.93,2024-01-03 18:01,2024-01-03,18,Wednesday,0,0,,Subscription,WhatsApp Pay,iOS,Success,Tier 2,Not Verified,34,1661.7,0.975,0,0,0,1,0.1945,0,1,41807.45,0.68
TXN0019523,USR01485,MRC0224,Merchant,778.78,2024-01-03 18:42,2024-01-03,18,Wednesday,0,0,-109507.23,EMI,Paytm,Android,Success,Tier 1,Verified,50,980.62,0.517,0,0,1,1,0.2058,0,1,52786.77,1
TXN0013685,USR00113,MRC0103,Merchant,1101.9,2024-01-03 18:48,2024-01-03,18,Wednesday,0,0,-132858.05,P2M,PhonePe,iOS,Success,Tier 2,Verified,19,587.6,0.585,0,0,0,0,0.8753,0,0,75930.22,0.38
TXN0010508,USR01137,MRC0069,Merchant,1631.95,2024-01-03 19:13,2024-01-03,19,Wednesday,0,0,-290049.5,EMI,PhonePe,Android,Success,Tier 2,Verified,37,546.45,0.931,0,0,0,3,1.9865,0,1,58843.88,0.74
TXN0018167,USR00739,MRC0159,Merchant,434.96,2024-01-03 19:19,2024-01-03,19,Wednesday,0,0,-189417.6,P2M,PhonePe,iOS,Success,Tier 1,Not Verified,55,1155.2,0.889,0,0,1,0,0.6235,0,0,18468.5,1
TXN0005668,USR00401,MRC0358,Merchant,456.02,2024-01-03 19:55,2024-01-03,19,Wednesday,0,0,-233448.22,P2M,GPay,iOS,Success,Tier 1,Verified,39,770.66,0.359,0,0,0,2,0.4083,0,0,29274.51,0.78
TXN0009218,USR00972,MRC0103,Merchant,372.76,2024-01-03 20:00,2024-01-03,20,Wednesday,0,0,-394919.98,P2M,Amazon Pay,iOS,Success,Tier 2,Not Verified,31,196.33,0.517,0,0,0,0,0.8986,0,0,65418.66,0.62
TXN0013865,USR01584,MRC0230,Merchant,349.34,2024-01-03 20:04,2024-01-03,20,Wednesday,0,0,-319883.97,Recharge,Paytm,Android,Success,Tier 2,Verified,37,488.54,0.251,0,0,0,1,0.2849,0,0,29638.84,0.74
TXN0017312,USR00257,MRC0114,Merchant,444.68,2024-01-03 21:18,2024-01-03,21,Wednesday,0,0,-206764.55,Recharge,PhonePe,Android,Success,Tier 1,Verified,51,374.64,0.634,0,0,0,1,0.187,0,0,58389.81,1
TXN0003046,USR01891,MRC0363,Merchant,197.19,2024-01-03 21:29,2024-01-03,21,Wednesday,0,0,,P2M,BHIM,Web,Success,Tier 2,Verified,22,275.63,0.869,0,0,0,2,0.2846,0,0,32138.89,0.44
TXN0006346,USR01805,MRC0045,Merchant,250.92,2024-01-03 22:34,2024-01-03,22,Wednesday,0,1,-319363.85,Subscription,GPay,Android,Pending,Tier 1,Verified,53,361.12,0.97,0,0,0,1,0.3052,0,1,71922.22,1
TXN0011927,USR00865,USR00519,User,393.92,2024-01-03 22:48,2024-01-03,22,Wednesday,0,1,-271492.33,P2P,GPay,Android,Success,Tier 3,Not Verified,15,221.79,0.534,0,0,0,0,0.7761,0,0,43024.74,0.3
TXN0006386,USR01385,MRC0123,Merchant,922.07,2024-01-03 23:15,2024-01-03,23,Wednesday,0,1,,Bill Payment,BHIM,Web,Success,Tier 1,Verified,57,819.17,0.285,0,0,0,0,0.1256,0,1,13640.43,1
TXN0007005,USR01942,MRC0034,Merchant,795.91,2024-01-03 23:33,2024-01-03,23,Wednesday,0,1,-517802.17,EMI,GPay,Android,Success,Tier 1,Verified,19,1137.98,0.56,0,0,0,1,0.3006,0,1,14489.35,0.38
TXN0014341,USR00316,MRC0255,Merchant,592.45,2024-01-04 00:05,2024-01-04,0,Thursday,0,1,-102355.2,P2M,GPay,Android,Success,Tier 2,Verified,20,406.4,0.421,0,0,0,0,0.4578,0,0,70985.82,0.4
TXN0010402,USR00386,USR01833,User,95.12,2024-01-04 00:22,2024-01-04,0,Thursday,0,1,-246306.45,P2P,Paytm,Web,Success,Tier 1,Not Verified,54,426.65,0.797,0,0,0,0,0.7771,0,0,13446.35,1
TXN0002576,USR00158,MRC0248,Merchant,990.09,2024-01-04 00:34,2024-01-04,0,Thursday,0,1,-427846.68,Recharge,Amazon Pay,Android,Success,Tier 1,Verified,37,2627.87,0.643,0,0,0,0,0.6232,0,0,56717.26,0.74
TXN0019639,USR01782,MRC0393,Merchant,857.82,2024-01-04 01:03,2024-01-04,1,Thursday,0,1,-179362.98,P2M,PhonePe,Web,Success,Tier 1,Verified,71,1039.33,0.938,0,0,1,0,0.1746,0,0,52865.34,1
TXN0011842,USR01642,USR00720,User,280.44,2024-01-04 01:59,2024-01-04,1,Thursday,0,1,-124281.73,P2P,WhatsApp Pay,Android,Success,Tier 1,Verified,56,1039.43,0.422,0,0,0,1,0.7302,0,0,72983.49,1
TXN0001018,USR00323,MRC0054,Merchant,1207.04,2024-01-04 02:20,2024-01-04,2,Thursday,0,1,-429552.13,P2M,PhonePe,Android,Success,Tier 2,Verified,44,604.32,0.876,0,0,0,0,0.9974,0,0,68903.49,0.88
TXN0013831,USR01699,MRC0325,Merchant,274.33,2024-01-04 02:37,2024-01-04,2,Thursday,0,1,-501673.52,Recharge,GPay,iOS,Success,Tier 3,Verified,16,191.75,0.47,0,0,3,0,0.4307,0,0,60189.37,0.32
TXN0019205,USR01287,MRC0360,Merchant,2717.16,2024-01-04 03:01,2024-01-04,3,Thursday,0,1,-300862.67,P2M,GPay,iOS,Success,Tier 2,Verified,31,1132.49,0.409,1,0,0,0,1.3993,0,0,11410.54,0.62
TXN0011801,USR01477,USR00559,User,2352.32,2024-01-04 03:06,2024-01-04,3,Thursday,0,1,-140859.77,P2P,GPay,Android,Success,Tier 1,Verified,40,2864.91,0.83,0,0,0,0,0.1789,0,0,77448.09,0.8
TXN0008356,USR01063,MRC0378,Merchant,1258.02,2024-01-04 03:14,2024-01-04,3,Thursday,0,1,-321215.73,EMI,PhonePe,Android,Pending,Tier 1,Not Verified,49,610.82,0.651,0,0,0,2,1.0596,0,1,2666.47,0.98
TXN0011807,USR00478,USR01570,User,1146.62,2024-01-04 03:30,2024-01-04,3,Thursday,0,1,-162976.37,P2P,GPay,iOS,Success,Tier 1,Verified,37,1401.41,0.881,0,0,0,0,0.1818,0,0,50319.8,0.74
TXN0007464,USR00455,USR01028,User,228.4,2024-01-04 03:31,2024-01-04,3,Thursday,0,1,-391698.28,P2P,PhonePe,iOS,Failed,Tier 3,Verified,23,378.01,0.684,0,0,0,0,0.3958,0,0,4383.64,0.46
TXN0010413,USR00518,MRC0240,Merchant,888.18,2024-01-04 03:36,2024-01-04,3,Thursday,0,1,,P2M,GPay,Web,Success,Tier 2,Verified,13,820.29,0.928,0,0,0,0,0.0828,0,0,32790.57,0.26
TXN0018710,USR00822,MRC0241,Merchant,3084.3,2024-01-04 04:30,2024-01-04,4,Thursday,0,1,-204140,Subscription,Amazon Pay,Android,Success,Tier 1,Verified,33,1130.55,0.752,0,0,0,1,1.7281,0,1,10414.76,0.66
TXN0010352,USR01186,MRC0331,Merchant,417.58,2024-01-04 05:01,2024-01-04,5,Thursday,0,1,-133863.73,Subscription,BHIM,iOS,Success,Tier 2,Verified,17,377.93,0.314,0,0,0,0,0.1049,0,1,26884.59,0.34
TXN0012087,USR00709,MRC0355,Merchant,595.84,2024-01-04 05:03,2024-01-04,5,Thursday,0,1,-365119.05,P2M,Amazon Pay,Android,Success,Tier 1,Not Verified,40,862.72,0.802,0,0,0,0,0.3093,0,0,77517.01,0.8
TXN0002382,USR01420,MRC0273,Merchant,517.39,2024-01-04 05:29,2024-01-04,5,Thursday,0,1,-450953.37,P2M,GPay,Android,Success,Tier 1,Verified,44,1154.7,0.926,0,1,0,0,0.5519,0,0,12811.63,0.88
TXN0006411,USR01471,MRC0288,Merchant,1797.74,2024-01-04 06:00,2024-01-04,6,Thursday,0,0,-42413.78,Bill Payment,BHIM,Android,Success,Tier 1,Verified,60,450.62,0.316,0,0,5,0,2.9895,0,1,65705.07,1
TXN0016462,USR00771,USR01357,User,303.04,2024-01-04 06:19,2024-01-04,6,Thursday,0,0,3626.48,P2P,PhonePe,Android,Success,Tier 2,Verified,30,553.56,0.719,0,0,0,2,0.4526,0,0,39720.85,0.6
TXN0012760,USR00699,USR01790,User,808.33,2024-01-04 06:26,2024-01-04,6,Thursday,0,0,-412319.18,P2P,PhonePe,iOS,Success,Tier 2,Verified,32,1109.12,0.88,0,0,0,1,0.2712,0,0,51673.23,0.64
TXN0003005,USR00723,USR00258,User,1816.93,2024-01-04 06:29,2024-01-04,6,Thursday,0,0,,P2P,PhonePe,Android,Success,Tier 1,Verified,55,3154.75,0.253,0,0,0,0,0.4241,0,0,25212.66,1
TXN0000493,USR01631,USR01511,User,249.81,2024-01-04 07:07,2024-01-04,7,Thursday,0,0,,P2P,PhonePe,Android,Success,Tier 3,Not Verified,20,148.34,0.964,0,0,2,3,0.684,0,0,55941.99,0.4
TXN0001337,USR00376,MRC0180,Merchant,1668.12,2024-01-04 08:22,2024-01-04,8,Thursday,0,0,,Bill Payment,GPay,Android,Success,Tier 1,Not Verified,36,1878.11,0.135,0,0,0,1,0.1118,0,1,32755.93,0.72
TXN0001891,USR01236,MRC0125,Merchant,152.03,2024-01-04 08:52,2024-01-04,8,Thursday,0,0,,Subscription,BHIM,Web,Success,Tier 3,Verified,17,109.28,0.114,0,0,0,0,0.3912,0,1,62126.02,0.34
TXN0007793,USR00371,USR00563,User,766.35,2024-01-04 09:11,2024-01-04,9,Thursday,0,0,-11038.42,P2P,Amazon Pay,Web,Success,Tier 1,Not Verified,52,599.77,0.429,0,0,2,1,0.2777,0,0,1806.1,1
TXN0005526,USR00979,USR01536,User,4809.79,2024-01-04 09:32,2024-01-04,9,Thursday,0,0,,P2P,Paytm,Android,Success,Tier 2,Verified,21,607.77,0.595,0,1,0,0,6.9138,0,0,51678.79,0.42
TXN0011696,USR01018,MRC0030,Merchant,582.18,2024-01-04 10:10,2024-01-04,10,Thursday,0,0,-507113.05,P2M,PhonePe,Android,Success,Tier 3,Verified,23,643.98,0.514,0,0,0,0,0.096,0,0,71555.57,0.46
TXN0009696,USR01293,MRC0393,Merchant,437.72,2024-01-04 10:43,2024-01-04,10,Thursday,0,0,-317636.68,Recharge,WhatsApp Pay,iOS,Success,Tier 2,Verified,24,378.79,0.205,0,0,1,2,0.1556,0,0,4387.04,0.48
TXN0013007,USR00709,MRC0065,Merchant,550.11,2024-01-04 10:49,2024-01-04,10,Thursday,0,0,345.23,P2M,Paytm,Android,Success,Tier 1,Not Verified,40,862.72,0.802,1,0,0,0,0.3624,0,0,60965.59,0.8
TXN0019289,USR00881,MRC0065,Merchant,139.07,2024-01-04 11:48,2024-01-04,11,Thursday,0,0,-123376.38,Recharge,GPay,Android,Success,Tier 3,Verified,26,257.44,0.907,0,0,5,0,0.4598,0,0,41630.89,0.52
TXN0016171,USR00636,MRC0392,Merchant,1049.24,2024-01-04 11:49,2024-01-04,11,Thursday,0,0,,EMI,GPay,iOS,Success,Tier 2,Not Verified,11,493.83,0.995,0,0,4,3,1.1247,0,1,42087.25,0.22
TXN0013533,USR00225,MRC0311,Merchant,1145.44,2024-01-04 12:07,2024-01-04,12,Thursday,0,0,-55645.95,EMI,GPay,Android,Success,Tier 2,Verified,34,240.89,0.233,0,0,1,4,3.755,0,1,69960.84,0.68
TXN0015364,USR01263,MRC0170,Merchant,1355.46,2024-01-04 12:22,2024-01-04,12,Thursday,0,0,-140035.93,Recharge,BHIM,Android,Pending,Tier 2,Verified,28,768.07,0.829,0,0,0,0,0.7648,0,0,528.09,0.56
TXN0005665,USR00068,MRC0239,Merchant,163.95,2024-01-04 13:50,2024-01-04,13,Thursday,0,0,-498460.67,Recharge,GPay,Android,Success,Tier 3,Verified,9,216.36,0.289,0,0,0,0,0.2422,0,0,27086.28,0.18
TXN0016579,USR00481,USR01895,User,237.17,2024-01-04 14:23,2024-01-04,14,Thursday,0,0,-203355.35,P2P,Amazon Pay,Android,Success,Tier 1,Verified,48,1064.61,0.628,0,0,0,0,0.7772,0,0,45887.95,0.96
TXN0003366,USR01961,MRC0167,Merchant,2026.84,2024-01-04 14:24,2024-01-04,14,Thursday,0,0,-42240.42,P2M,GPay,Android,Success,Tier 2,Verified,30,1028.83,0.425,0,0,0,4,0.97,0,0,45772.85,0.6
TXN0009269,USR00122,MRC0318,Merchant,302.11,2024-01-04 15:29,2024-01-04,15,Thursday,0,0,-329670.03,Recharge,PhonePe,iOS,Success,Tier 2,Verified,31,465.65,0.609,0,0,0,0,0.3512,0,0,54244.38,0.62
TXN0017854,USR01540,MRC0101,Merchant,485.69,2024-01-04 15:46,2024-01-04,15,Thursday,0,0,-241768.53,P2M,PhonePe,iOS,Success,Tier 3,Verified,8,392.13,0.988,0,0,1,0,0.2386,0,0,19047.98,0.16
TXN0011505,USR01238,MRC0101,Merchant,3071.77,2024-01-04 15:50,2024-01-04,15,Thursday,0,0,-495944,Bill Payment,GPay,Android,Success,Tier 1,Verified,32,917,0.813,0,0,0,0,2.3498,0,1,19304.93,0.64
TXN0003622,USR01189,MRC0162,Merchant,723.95,2024-01-04 17:00,2024-01-04,17,Thursday,0,0,-168552.6,EMI,Amazon Pay,Android,Pending,Tier 1,Verified,19,1348.81,0.772,0,0,0,0,0.4633,0,1,70591.27,0.38
TXN0002439,USR01799,MRC0147,Merchant,520.4,2024-01-04 17:32,2024-01-04,17,Thursday,0,0,-429411.6,Bill Payment,PhonePe,iOS,Success,Tier 1,Verified,38,1018.95,0.941,0,0,0,1,0.4893,0,1,51696.87,0.76
TXN0003679,USR01634,USR00575,User,525.28,2024-01-04 17:39,2024-01-04,17,Thursday,0,0,-473098.2,P2P,PhonePe,iOS,Success,Tier 3,Verified,22,395.53,0.556,0,0,0,0,0.328,0,0,25618.74,0.44
